Season,Id,Player,Rating
2017,2,Stephen Curry,94
2017,3,Kevin Durant,93
2017,3,Kawhi Leonard,93
2017,3,Russell Westbrook,93
2017,6,Chris Paul,91
2017,7,DeMarcus Cousins,90
2017,7,Anthony Davis,90
2017,7,Draymond Green,90
2017,7,James Harden,90
2017,7,Klay Thompson,90
2017,12,Paul George,89
2017,12,Kyrie Irving,89
2017,12,Damian Lillard,89
2017,15,LaMarcus Aldridge,88
2017,15,Carmelo Anthony,88
2017,15,Jimmy Butler,88
2017,15,Karl-Anthony Towns,88
2017,15,John Wall,88
2017,20,DeMar DeRozan,87
2017,20,Andre Drummond,87
2017,20,Blake Griffin,87
2017,20,Dwyane Wade,87
2017,24,Chris Bosh,86
2017,24,Kyle Lowry,86
2017,24,Paul Millsap,86
2017,24,Lance Stephenson,86
2017,28,Eric Bledsoe,85
2017,28,Mike Conley,85
2017,28,Derrick Favors,85
2017,28,Marc Gasol,85
2017,28,Al Horford,85
2017,28,DeAndre Jordan,85
2017,28,Isaiah Thomas,85
2017,28,Kemba Walker,85
2017,28,Hassan Whiteside,85
2017,37,Pau Gasol,84
2017,37,Gordon Hayward,84
2017,37,Dwight Howard,84
2017,37,Dirk Nowitzki,84
2017,41,Giannis Antetokounmpo,83
2017,41,CJ McCollum,83
2017,43,Avery Bradley,82
2017,43,Reggie Jackson,82
2017,43,Kevin Love,82
2017,43,Jonas Valanciunas,82
2017,43,Andrew Wiggins,82
2017,48,Steven Adams,81
2017,48,Jae Crowder,81
2017,48,Rudy Gobert,81
2017,48,Andre Iguodala,81
2017,48,Brook Lopez,81
2017,48,Khris Middleton,81
2017,48,Kristaps Porzingis,81
2017,48,Rajon Rondo,81
2017,48,Tristan Thompson,81
2017,57,Kenneth Faried,80
2017,57,Danilo Gallinari,80
2017,57,Rudy Gay,80
2017,57,Rodney Hood,80
2017,57,Tony Parker,80
2017,57,Zach Randolph,80
2017,57,Derrick Rose,80
2017,57,Nikola Vucevic,80
2017,65,Ryan Anderson,79
2017,65,Harrison Barnes,79
2017,65,Nicolas Batum,79
2017,65,Bradley Beal,79
2017,65,Kentavious Caldwell-Pope,79
2017,65,Tyreke Evans,79
2017,65,Manu Ginobili,79
2017,65,Marcin Gortat,79
2017,65,Jrue Holiday,79
2017,65,Serge Ibaka,79
2017,65,Al Jefferson,79
2017,65,Nikola Jokic,79
2017,65,Enes Kanter,79
2017,65,Michael Kidd-Gilchrist,79
2017,65,Greg Monroe,79
2017,65,Jahlil Okafor,79
2017,65,Victor Oladipo,79
2017,65,Chandler Parsons,79
2017,65,D'Angelo Russell,79
2017,65,Ben Simmons,79
2017,65,Jeff Teague,79
2017,65,Thaddeus Young,79
2017,87,Tony Allen,78
2017,87,Will Barton,78
2017,87,Kent Bazemore,78
2017,87,Devin Booker,78
2017,87,Luol Deng,78
2017,87,Goran Dragic,78
2017,87,Evan Fournier,78
2017,87,Tobias Harris,78
2017,87,Brandon Ingram,78
2017,87,Brandon Knight,78
2017,87,Zach LaVine,78
2017,87,Wesley Matthews,78
2017,87,Jabari Parker,78
2017,87,Mason Plumlee,78
2017,87,JJ Redick,78
2017,87,Dennis Schroeder,78
2017,87,Myles Turner,78
2017,87,Marvin Williams,78
2017,105,Al-Farouq Aminu,77
2017,105,Trevor Ariza,77
2017,105,Bismack Biyombo,77
2017,105,Andrew Bogut,77
2017,105,Alec Burks,77
2017,105,Clint Capela,77
2017,105,Jordan Clarkson,77
2017,105,Darren Collison,77
2017,105,Jamal Crawford,77
2017,105,Ed Davis,77
2017,105,Gorgui Dieng,77
2017,105,Kris Dunn,77
2017,105,Monta Ellis,77
2017,105,Joel Embiid,77
2017,105,Eric Gordon,77
2017,105,Joe Johnson,77
2017,105,Robin Lopez,77
2017,105,Joakim Noah,77
2017,105,Nerlens Noel,77
2017,105,Julius Randle,77
2017,105,Ricky Rubio,77
2017,105,JR Smith,77
2017,105,Jared Sullinger,77
2017,105,Evan Turner,77
2017,105,Louis Williams,77
2017,105,Justise Winslow,77
2017,131,Arron Afflalo,76
2017,131,Jose Juan Barea,76
2017,131,Patrick Beverley,76
2017,131,Bojan Bogdanovic,76
2017,131,DeMarre Carroll,76
2017,131,Wilson Chandler,76
2017,131,Robert Covington,76
2017,131,Jared Dudley,76
2017,131,Festus Ezeli,76
2017,131,Taj Gibson,76
2017,131,Aaron Gordon,76
2017,131,Jeff Green,76
2017,131,Danny Green,76
2017,131,Gary Harris,76
2017,131,John Henson,76
2017,131,Nenê,76
2017,131,George Hill,76
2017,131,Jordan Hill,76
2017,131,Amir Johnson,76
2017,131,Kyle Korver,76
2017,131,Courtney Lee,76
2017,131,Jeremy Lin,76
2017,131,Shaun Livingston,76
2017,131,Ian Mahinmi,76
2017,131,CJ Miles,76
2017,131,Nikola Mirotic,76
2017,131,Marcus Morris,76
2017,131,Markieff Morris,76
2017,131,Emmanuel Mudiay,76
2017,131,Kyle O'Quinn,76
2017,131,Kelly Olynyk,76
2017,131,Zaza Pachulia,76
2017,131,Patrick Patterson,76
2017,131,Otto Porter,76
2017,131,Marcus Smart,76
2017,131,Mirza Teletovic,76
2017,131,TJ Warren,76
2017,131,Deron Williams,76
2017,131,Brandan Wright,76
2017,131,Cody Zeller,76
2017,171,Darrell Arthur,75
2017,171,Omer Asik,75
2017,171,Aron Baynes,75
2017,171,Michael Beasley,75
2017,171,Michael Carter-Williams,75
2017,171,Allen Crabbe,75
2017,171,Matthew Dellavedova,75
2017,171,Buddy Hield,75
2017,171,Ersan Ilyasova,75
2017,171,Brandon Jennings,75
2017,171,Stanley Johnson,75
2017,171,Tyler Johnson,75
2017,171,Cory Joseph,75
2017,171,Joffrey Lauvergne,75
2017,171,Alex Len,75
2017,171,Jon Leuer,75
2017,171,Boban Marjanovic,75
2017,171,Patrick Mills,75
2017,171,Timofey Mozgov,75
2017,171,Jamal Murray,75
2017,171,Larry Nance Jr,75
2017,171,Jusuf Nurkic,75
2017,171,Elfrid Payton,75
2017,171,Josh Richardson,75
2017,171,Terrence Ross,75
2017,171,Dario Saric,75
2017,171,Thabo Sefolosha,75
2017,171,Ishmael Smith,75
2017,171,Marreese Speights,75
2017,171,Tiago Splitter,75
2017,171,PJ Tucker,75
2017,171,David West,75
2017,203,Cole Aldrich,74
2017,203,Kyle Anderson,74
2017,203,Matt Barnes,74
2017,203,Brandon Bass,74
2017,203,Jerryd Bayless,74
2017,203,Jaylen Brown,74
2017,203,Jose Calderon,74
2017,203,Vince Carter,74
2017,203,Tyson Chandler,74
2017,203,Dewayne Dedmon,74
2017,203,Boris Diaw,74
2017,203,Dante Exum,74
2017,203,Raymond Felton,74
2017,203,Channing Frye,74
2017,203,Kevin Garnett,74
2017,203,Gerald Henderson,74
2017,203,Mario Hezonja,74
2017,203,Roy Hibbert,74
2017,203,Solomon Hill,74
2017,203,Jarrett Jack,74
2017,203,Richard Jefferson,74
2017,203,Terrence Jones,74
2017,203,Frank Kaminsky,74
2017,203,Kosta Koufos,74
2017,203,Jeremy Lamb,74
2017,203,David Lee,74
2017,203,Shelvin Mack,74
2017,203,Doug McDermott,74
2017,203,Jodie Meeks,74
2017,203,E'Twaun Moore,74
2017,203,Donatas Motiejunas,74
2017,203,Nikola Pekovic,74
2017,203,Quincy Pondexter,74
2017,203,Bobby Portis,74
2017,203,Dwight Powell,74
2017,203,Norman Powell,74
2017,203,Austin Rivers,74
2017,203,Andre Roberson,74
2017,203,Sergio Rodriguez,74
2017,203,Luis Scola,74
2017,203,Ramon Sessions,74
2017,203,Iman Shumpert,74
2017,203,Rodney Stuckey,74
2017,203,Garrett Temple,74
2017,203,Jeff Withey,74
2017,203,Yi Jianlian,74
2017,203,Tyler Zeller,74
2017,250,Alexis Ajinca,73
2017,250,Chris Andersen,73
2017,250,DJ Augustin,73
2017,250,Leandro Barbosa,73
2017,250,Trevor Booker,73
2017,250,Corey Brewer,73
2017,250,Aaron Brooks,73
2017,250,Trey Burke,73
2017,250,Omri Casspi,73
2017,250,Mike Dunleavy,73
2017,250,Jerami Grant,73
2017,250,Gerald Green,73
2017,250,JaMychal Green,73
2017,250,Devin Harris,73
2017,250,Kris Humphries,73
2017,250,Joe Ingles,73
2017,250,Jonas Jerebko,73
2017,250,Wesley Johnson,73
2017,250,Mindaugas Kuzminskas,73
2017,250,Ty Lawson,73
2017,250,Luc Mbah a Moute,73
2017,250,TJ McConnell,73
2017,250,Salah Mejri,73
2017,250,Anthony Morrow,73
2017,250,Shabazz Muhammad,73
2017,250,Raul Neto,73
2017,250,Andrew Nicholson,73
2017,250,Cameron Payne,73
2017,250,Paul Pierce,73
2017,250,Miles Plumlee,73
2017,250,Mike Scott,73
2017,250,Jason Smith,73
2017,250,Marcus Thornton,73
2017,250,Anderson Varejao,73
2017,250,Dion Waiters,73
2017,250,Derrick Williams,73
2017,250,Maurice Williams,73
2017,287,Quincy Acy,72
2017,287,Lavoy Allen,72
2017,287,Justin Anderson,72
2017,287,Marco Belinelli,72
2017,287,Dragan Bender,72
2017,287,Nemanja Bjelica,72
2017,287,Isaiah Canaan,72
2017,287,Willie Cauley-Stein,72
2017,287,Nick Collison,72
2017,287,Seth Curry,72
2017,287,Wayne Ellington,72
2017,287,Archie Goodwin,72
2017,287,Jerian Grant,72
2017,287,Moe Harkless,72
2017,287,Spencer Hawes,72
2017,287,Rondae Hollis-Jefferson,72
2017,287,Marcelo Huertas,72
2017,287,James Johnson,72
2017,287,Meyers Leonard,72
2017,287,Trey Lyles,72
2017,287,JaVale McGee,72
2017,287,Ben McLemore,72
2017,287,Mike Muscala,72
2017,287,Jameer Nelson,72
2017,287,Steve Novak,72
2017,287,Brian Roberts,72
2017,287,Brandon Rush,72
2017,287,Tomas Satoransky,72
2017,287,Tony Snell,72
2017,287,Lance Thomas,72
2017,287,Hollis Thompson,72
2017,287,Beno Udrih,72
2017,287,Denzel Valentine,72
2017,287,CJ Watson,72
2017,321,Marquese Chriss,71
2017,321,Ian Clark,71
2017,321,Dante Cunningham,71
2017,321,James Ennis,71
2017,321,Randy Foye,71
2017,321,Langston Galloway,71
2017,321,Tim Hardaway Jr,71
2017,321,Tyus Jones,71
2017,321,Sean Kilpatrick,71
2017,321,Caris LeVert,71
2017,321,Thon Maker,71
2017,321,Ray McCallum,71
2017,321,Josh McRoberts,71
2017,321,Jordan Mickey,71
2017,321,Jakob Poeltl,71
2017,321,Pablo Prigioni,71
2017,321,Taurean Prince,71
2017,321,Terry Rozier,71
2017,321,Domantas Sabonis,71
2017,321,Kyle Singler,71
2017,321,Jason Terry,71
2017,321,Greivis Vasquez,71
2017,321,Joseph Young,71
2017,344,Alex Abrines,70
2017,344,Anthony Bennett,70
2017,344,Davis Bertans,70
2017,344,Tarik Black,70
2017,344,Malcolm Brogdon,70
2017,344,Reggie Bullock,70
2017,344,Troy Daniels,70
2017,344,Sam Dekker,70
2017,344,Henry Ellenson,70
2017,344,Tyler Ennis,70
2017,344,Jeremy Evans,70
2017,344,Cristiano Felicio,70
2017,344,Tim Frazier,70
2017,344,Alonzo Gee,70
2017,344,Montrezl Harrell,70
2017,344,Udonis Haslem,70
2017,344,Justin Holiday,70
2017,344,Richaun Holmes,70
2017,344,Skal Labissiere,70
2017,344,Kevon Looney,70
2017,344,Patrick McCaw,70
2017,344,Jordan McRae,70
2017,344,Mike Miller,70
2017,344,Dejounte Murray,70
2017,344,Shabazz Napier,70
2017,344,Kelly Oubre,70
2017,344,Georgios Papagiannis,70
2017,344,Willie Reed,70
2017,344,Glenn Robinson III,70
2017,344,Jonathon Simmons,70
2017,344,Anthony Tolliver,70
2017,344,Noah Vonleh,70
2017,344,Alan Williams,70
2017,344,Nick Young,70
2017,378,Alan Anderson,69
2017,378,Luke Babbitt,69
2017,378,Wade Baldwin,69
2017,378,Malik Beasley,69
2017,378,DeAndre Bembry,69
2017,378,Anthony Brown,69
2017,378,Pat Connaughton,69
2017,378,Deyonta Davis,69
2017,378,Kay Felder,69
2017,378,Justin Hamilton,69
2017,378,AJ Hammons,69
2017,378,Willy Hernangomez,69
2017,378,Josh Huestis,69
2017,378,Livio Jean-Charles,69
2017,378,John Jenkins,69
2017,378,Brice Johnson,69
2017,378,James Jones,69
2017,378,Timothe Luwawu,69
2017,378,Jarell Martin,69
2017,378,Chris McCullough,69
2017,378,Maurice Ndour,69
2017,378,Lucas Nogueira,69
2017,378,Adreian Payne,69
2017,378,Ronnie Price,69
2017,378,Malachi Richardson,69
2017,378,Nik Stauskas,69
2017,378,Tyler Ulis,69
2017,378,Rashad Vaughn,69
2017,378,Sasha Vujacic,69
2017,378,Delon Wright,69
2017,408,Jordan Adams,68
2017,408,Michael Gbinije,68
2017,408,Jonathan Gibson,68
2017,408,Joe Harris,68
2017,408,Andrew Harrison,68
2017,408,Juan Hernangomez,68
2017,408,Darrun Hilliard,68
2017,408,Damian Jones,68
2017,408,Jake Layman,68
2017,408,James Michael McAdoo,68
2017,408,KJ McDaniels,68
2017,408,Georges Niang,68
2017,408,David Nwaba,68
2017,408,Isaiah Whitehead,68
2017,408,CJ Wilcox,68
2017,408,Christian Wood,68
2017,408,Paul Zipser,68
2017,425,Joel Bolomboy,67
2017,425,Cheick Diallo,67
2017,425,Spencer Dinwiddie,67
2017,425,Chinanu Onuaku,67
2017,425,Pascal Siakam,67
2017,425,Walter Tavares,67
2017,425,James Young,67
2017,425,Stephen Zimmerman,67
2017,425,Ivica Zubac,67
2017,434,Bruno Caboclo,66
2017,434,Rakeem Christmas,66
2017,434,Jarell Eddie,66
2017,434,Marshall Plumlee,66
2017,434,Damjan Rudez,66
2017,434,Diamond Stone,66
2017,434,Elliot Williams,66
2017,441,Treveon Graham,65
2017,441,Aaron Harrison,65
2017,441,Danuel House,65
2017,441,RJ Hunter,65
2018,1,LeBron James,97
2018,2,Kevin Durant,96
2018,3,James Harden,95
2018,3,Kawhi Leonard,95
2018,5,Stephen Curry,94
2018,5,Anthony Davis,94
2018,5,Russell Westbrook,94
2018,8,DeMarcus Cousins,92
2018,9,Giannis Antetokounmpo,91
2018,9,Paul George,91
2018,9,Chris Paul,91
2018,12,Jimmy Butler,90
2018,12,Kyrie Irving,90
2018,12,Klay Thompson,90
2018,12,Karl-Anthony Towns,90
2018,12,John Wall,90
2018,17,DeMar DeRozan,89
2018,17,Marc Gasol,89
2018,17,Damian Lillard,89
2018,17,Isaiah Thomas,89
2018,21,Rudy Gobert,88
2018,21,Draymond Green,88
2018,21,Gordon Hayward,88
2018,21,Nikola Jokic,88
2018,25,Bradley Beal,87
2018,25,Mike Conley,87
2018,25,Blake Griffin,87
2018,25,DeAndre Jordan,87
2018,25,Kevin Love,87
2018,25,Kyle Lowry,87
2018,25,Paul Millsap,87
2018,25,Hassan Whiteside,87
2018,33,Joel Embiid,86
2018,33,CJ McCollum,86
2018,33,Kristaps Porzingis,86
2018,33,Kemba Walker,86
2018,33,Andrew Wiggins,86
2018,38,LaMarcus Aldridge,85
2018,38,Devin Booker,85
2018,38,Goran Dragic,85
2018,38,Andre Drummond,85
2018,42,Carmelo Anthony,84
2018,42,Eric Bledsoe,84
2018,42,Brook Lopez,84
2018,42,Myles Turner,84
2018,46,Avery Bradley,83
2018,46,Al Horford,83
2018,48,Steven Adams,82
2018,48,George Hill,82
2018,48,Dwyane Wade,82
2018,51,Harrison Barnes,81
2018,51,Danilo Gallinari,81
2018,51,Pau Gasol,81
2018,51,Rudy Gay,81
2018,51,Gary Harris,81
2018,51,Dwight Howard,81
2018,51,Khris Middleton,81
2018,51,Jabari Parker,81
2018,51,Jonas Valanciunas,81
2018,51,Louis Williams,81
2018,61,Lonzo Ball,80
2018,61,Jae Crowder,80
2018,61,Markelle Fultz,80
2018,61,Eric Gordon,80
2018,61,Tim Hardaway Jr,80
2018,61,Jrue Holiday,80
2018,61,Serge Ibaka,80
2018,61,Enes Kanter,80
2018,61,Zach LaVine,80
2018,61,Greg Monroe,80
2018,61,Dirk Nowitzki,80
2018,61,Otto Porter,80
2018,61,Zach Randolph,80
2018,61,Austin Rivers,80
2018,61,D'Angelo Russell,80
2018,61,Nikola Vucevic,80
2018,61,Dion Waiters,80
2018,78,Nicolas Batum,79
2018,78,Patrick Beverley,79
2018,78,Kentavious Caldwell-Pope,79
2018,78,Clint Capela,79
2018,78,Andre Iguodala,79
2018,78,James Johnson,79
2018,78,Jusuf Nurkic,79
2018,78,Victor Oladipo,79
2018,78,JJ Redick,79
2018,78,Ricky Rubio,79
2018,78,Dennis Schroeder,79
2018,78,Ben Simmons,79
2018,78,Marcus Smart,79
2018,78,Jeff Teague,79
2018,92,Tony Allen,78
2018,92,Ryan Anderson,78
2018,92,Trevor Ariza,78
2018,92,Malcolm Brogdon,78
2018,92,Wilson Chandler,78
2018,92,Darren Collison,78
2018,92,Robert Covington,78
2018,92,Kenneth Faried,78
2018,92,Derrick Favors,78
2018,92,Evan Fournier,78
2018,92,Aaron Gordon,78
2018,92,Marcin Gortat,78
2018,92,Tobias Harris,78
2018,92,Rodney Hood,78
2018,92,Joe Ingles,78
2018,92,Josh Jackson,78
2018,92,Jeremy Lin,78
2018,92,Markieff Morris,78
2018,92,Nerlens Noel,78
2018,92,Julius Randle,78
2018,92,Derrick Rose,78
2018,92,Dario Saric,78
2018,92,Tristan Thompson,78
2018,92,TJ Warren,78
2018,116,Will Barton,77
2018,116,Bojan Bogdanovic,77
2018,116,Jordan Clarkson,77
2018,116,Jamal Crawford,77
2018,116,Seth Curry,77
2018,116,Dewayne Dedmon,77
2018,116,Tyreke Evans,77
2018,116,De'Aaron Fox,77
2018,116,Willy Hernangomez,77
2018,116,Buddy Hield,77
2018,116,Nenê,77
2018,116,Reggie Jackson,77
2018,116,Tyler Johnson,77
2018,116,Michael Kidd-Gilchrist,77
2018,116,Wesley Matthews,77
2018,116,Patrick Mills,77
2018,116,Marcus Morris,77
2018,116,Jamal Murray,77
2018,116,Larry Nance Jr,77
2018,116,Tony Parker,77
2018,116,Elfrid Payton,77
2018,116,Mason Plumlee,77
2018,116,Jayson Tatum,77
2018,116,Milos Teodosic,77
2018,116,Marvin Williams,77
2018,116,Thaddeus Young,77
2018,116,Cody Zeller,77
2018,143,Jose Juan Barea,76
2018,143,Trevor Booker,76
2018,143,Jaylen Brown,76
2018,143,Willie Cauley-Stein,76
2018,143,Tyson Chandler,76
2018,143,Marquese Chriss,76
2018,143,Gorgui Dieng,76
2018,143,Taj Gibson,76
2018,143,Manu Ginobili,76
2018,143,Treveon Graham,76
2018,143,Danny Green,76
2018,143,Richaun Holmes,76
2018,143,Brandon Ingram,76
2018,143,Jonathan Isaac,76
2018,143,Joe Johnson,76
2018,143,Frank Kaminsky,76
2018,143,Skal Labissiere,76
2018,143,Robin Lopez,76
2018,143,Luc Mbah a Moute,76
2018,143,JaVale McGee,76
2018,143,CJ Miles,76
2018,143,Nikola Mirotic,76
2018,143,Zaza Pachulia,76
2018,143,Bobby Portis,76
2018,143,Andre Roberson,76
2018,143,Rajon Rondo,76
2018,143,Dennis Smith,76
2018,143,PJ Tucker,76
2018,143,Justise Winslow,76
2018,172,Michael Beasley,75
2018,172,DeMarre Carroll,75
2018,172,Allen Crabbe,75
2018,172,JaMychal Green,75
2018,172,Rondae Hollis-Jefferson,75
2018,172,Ersan Ilyasova,75
2018,172,Al Jefferson,75
2018,172,Amir Johnson,75
2018,172,Cory Joseph,75
2018,172,Jeremy Lamb,75
2018,172,Ty Lawson,75
2018,172,Courtney Lee,75
2018,172,Jon Leuer,75
2018,172,Caris LeVert,75
2018,172,Shaun Livingston,75
2018,172,Thon Maker,75
2018,172,Lauri Markkanen,75
2018,172,TJ McConnell,75
2018,172,Donovan Mitchell,75
2018,172,Malik Monk,75
2018,172,Shabazz Muhammad,75
2018,172,Kelly Olynyk,75
2018,172,Patrick Patterson,75
2018,172,Norman Powell,75
2018,172,Taurean Prince,75
2018,172,Terrence Ross,75
2018,172,Thabo Sefolosha,75
2018,172,Jonathon Simmons,75
2018,172,JR Smith,75
2018,172,Tony Snell,75
2018,172,Lance Stephenson,75
2018,172,Tyler Ulis,75
2018,172,Alan Williams,75
2018,172,Ivica Zubac,75
2018,206,Alex Abrines,74
2018,206,Kent Bazemore,74
2018,206,Marco Belinelli,74
2018,206,Bogdan Bogdanovic,74
2018,206,Alec Burks,74
2018,206,Vince Carter,74
2018,206,Ian Clark,74
2018,206,Malcolm Delaney,74
2018,206,Matthew Dellavedova,74
2018,206,Jared Dudley,74
2018,206,Wayne Ellington,74
2018,206,Festus Ezeli,74
2018,206,Raymond Felton,74
2018,206,Yogi Ferrell,74
2018,206,Jerian Grant,74
2018,206,Moe Harkless,74
2018,206,Montrezl Harrell,74
2018,206,John Henson,74
2018,206,Juan Hernangomez,74
2018,206,Justin Holiday,74
2018,206,Richard Jefferson,74
2018,206,Jonas Jerebko,74
2018,206,Sean Kilpatrick,74
2018,206,Brandon Knight,74
2018,206,Kyle Korver,74
2018,206,Trey Lyles,74
2018,206,Ian Mahinmi,74
2018,206,Boban Marjanovic,74
2018,206,Rodney McGruder,74
2018,206,Salah Mejri,74
2018,206,E'Twaun Moore,74
2018,206,Timofey Mozgov,74
2018,206,Mike Muscala,74
2018,206,Jameer Nelson,74
2018,206,Joakim Noah,74
2018,206,Frank Ntilikina,74
2018,206,Kelly Oubre,74
2018,206,Chandler Parsons,74
2018,206,Willie Reed,74
2018,206,Josh Richardson,74
2018,206,Glenn Robinson III,74
2018,206,Terry Rozier,74
2018,206,Ishmael Smith,74
2018,206,Marreese Speights,74
2018,206,Garrett Temple,74
2018,206,Evan Turner,74
2018,206,Ekpe Udoh,74
2018,206,David West,74
2018,206,Deron Williams,74
2018,206,Nick Young,74
2018,256,Arron Afflalo,73
2018,256,Al-Farouq Aminu,73
2018,256,Justin Anderson,73
2018,256,Kyle Anderson,73
2018,256,Darrell Arthur,73
2018,256,DJ Augustin,73
2018,256,Leandro Barbosa,73
2018,256,Jerryd Bayless,73
2018,256,Aron Baynes,73
2018,256,Bismack Biyombo,73
2018,256,Tarik Black,73
2018,256,Andrew Bogut,73
2018,256,Aaron Brooks,73
2018,256,Zach Collins,73
2018,256,John Collins,73
2018,256,Sam Dekker,73
2018,256,Luol Deng,73
2018,256,Spencer Dinwiddie,73
2018,256,Dante Exum,73
2018,256,Cristiano Felicio,73
2018,256,Tim Frazier,73
2018,256,Channing Frye,73
2018,256,Langston Galloway,73
2018,256,Jerami Grant,73
2018,256,Jeff Green,73
2018,256,Devin Harris,73
2018,256,Mario Hezonja,73
2018,256,Kris Humphries,73
2018,256,Jarrett Jack,73
2018,256,Stanley Johnson,73
2018,256,Tyus Jones,73
2018,256,Kosta Koufos,73
2018,256,Mindaugas Kuzminskas,73
2018,256,Joffrey Lauvergne,73
2018,256,Alex Len,73
2018,256,Shelvin Mack,73
2018,256,Patrick McCaw,73
2018,256,Doug McDermott,73
2018,256,Ben McLemore,73
2018,256,Emmanuel Mudiay,73
2018,256,Dejounte Murray,73
2018,256,Lucas Nogueira,73
2018,256,David Nwaba,73
2018,256,Jahlil Okafor,73
2018,256,Emeka Okafor,73
2018,256,Quincy Pondexter,73
2018,256,Dwight Powell,73
2018,256,Domantas Sabonis,73
2018,256,Ramon Sessions,73
2018,256,Iman Shumpert,73
2018,256,Jason Smith,73
2018,256,Nik Stauskas,73
2018,256,Mirza Teletovic,73
2018,256,Denzel Valentine,73
2018,256,Isaiah Whitehead,73
2018,256,Jeff Withey,73
2018,256,Brandan Wright,73
2018,256,Tyler Zeller,73
2018,314,Quincy Acy,72
2018,314,Bam Adebayo,72
2018,314,Alexis Ajinca,72
2018,314,Cole Aldrich,72
2018,314,Lavoy Allen,72
2018,314,Jarrett Allen,72
2018,314,Malik Beasley,72
2018,314,Dragan Bender,72
2018,314,Davis Bertans,72
2018,314,Nemanja Bjelica,72
2018,314,Omri Casspi,72
2018,314,Dante Cunningham,72
2018,314,Troy Daniels,72
2018,314,Deyonta Davis,72
2018,314,Ed Davis,72
2018,314,Kris Dunn,72
2018,314,James Ennis,72
2018,314,Tyler Ennis,72
2018,314,Dorian Finney-Smith,72
2018,314,Archie Goodwin,72
2018,314,Gerald Green,72
2018,314,Justin Hamilton,72
2018,314,Joe Harris,72
2018,314,Andrew Harrison,72
2018,314,Solomon Hill,72
2018,314,Justin Jackson,72
2018,314,Brandon Jennings,72
2018,314,Kyle Kuzma,72
2018,314,Timothe Luwawu,72
2018,314,Jarell Martin,72
2018,314,Jodie Meeks,72
2018,314,Raul Neto,72
2018,314,Georgios Papagiannis,72
2018,314,Jakob Poeltl,72
2018,314,Mike Scott,72
2018,314,Pascal Siakam,72
2018,314,Anthony Tolliver,72
2018,314,Beno Udrih,72
2018,314,Noah Vonleh,72
2018,314,CJ Watson,72
2018,314,Derrick Williams,72
2018,314,Delon Wright,72
2018,314,Joseph Young,72
2018,357,OG Anunoby,71
2018,357,Omer Asik,71
2018,357,Trey Burke,71
2018,357,Jose Calderon,71
2018,357,Michael Carter-Williams,71
2018,357,Henry Ellenson,71
2018,357,Terrance Ferguson,71
2018,357,Bryn Forbes,71
2018,357,Wesley Johnson,71
2018,357,Luke Kennard,71
2018,357,Shane Larkin,71
2018,357,Jordan Mickey,71
2018,357,Shabazz Napier,71
2018,357,Cedi Osman,71
2018,357,Adreian Payne,71
2018,357,Cameron Payne,71
2018,357,Daniel Theis,71
2018,357,Lance Thomas,71
2018,357,Paul Zipser,71
2018,357,Ante Zizic,71
2018,377,Luke Babbitt,70
2018,377,Corey Brewer,70
2018,377,Anthony Brown,70
2018,377,Isaiah Canaan,70
2018,377,Semaj Christon,70
2018,377,Nick Collison,70
2018,377,Pat Connaughton,70
2018,377,Torrey Craig,70
2018,377,Cheick Diallo,70
2018,377,Michael Gbinije,70
2018,377,Harry Giles,70
2018,377,Josh Hart,70
2018,377,Udonis Haslem,70
2018,377,Frank Jackson,70
2018,377,Brice Johnson,70
2018,377,Damian Jones,70
2018,377,Furkan Korkmaz,70
2018,377,Meyers Leonard,70
2018,377,Kevon Looney,70
2018,377,Justin Patton,70
2018,377,Miles Plumlee,70
2018,377,Malachi Richardson,70
2018,377,Brandon Rush,70
2018,377,Tomas Satoransky,70
2018,377,Wayne Selden,70
2018,377,Diamond Stone,70
2018,377,Caleb Swanigan,70
2018,377,Rashad Vaughn,70
2018,377,Derrick White,70
2018,377,Guerschon Yabusele,70
2018,377,James Young,70
2018,408,Dwayne Bacon,69
2018,408,Wade Baldwin,69
2018,408,Jordan Bell,69
2018,408,DeAndre Bembry,69
2018,408,Joel Bolomboy,69
2018,408,Tony Bradley,69
2018,408,Quinn Cook,69
2018,408,Kay Felder,69
2018,408,Darrun Hilliard,69
2018,408,Danuel House,69
2018,408,Josh Huestis,69
2018,408,Jake Layman,69
2018,408,James Michael McAdoo,69
2018,408,Chris McCullough,69
2018,408,KJ McDaniels,69
2018,408,Josh McRoberts,69
2018,408,Royce O'Neale,69
2018,408,Chinanu Onuaku,69
2018,408,Gary Payton II,69
2018,408,Ronnie Price,69
2018,408,Zhou Qi,69
2018,408,Chasson Randle,69
2018,408,Davon Reed,69
2018,408,JaKarr Sampson,69
2018,408,Walter Tavares,69
2018,408,Jason Terry,69
2018,408,Fred VanVleet,69
2018,408,Okaro White,69
2018,408,Rade Zagorac,69
2018,437,Ron Baker,68
2018,437,Dillon Brooks,68
2018,437,Sterling Brown,68
2018,437,Nicolas Brussino,68
2018,437,Thomas Bryant,68
2018,437,Reggie Bullock,68
2018,437,Tyler Dorsey,68
2018,437,AJ Hammons,68
2018,437,Demetrius Jackson,68
2018,437,Maxi Kleber,68
2018,437,Abdel Nader,68
2018,437,Andrew Nicholson,68
2018,437,Kyle O'Quinn,68
2018,437,Marshall Plumlee,68
2018,437,Isaiah Taylor,68
2018,437,Sindarius Thornwell,68
